season,date,home_team,away_team,full_time_home_goals,full_time_away_goals,full_time_result,home_goals_avg_5,away_goals_avg_5,home_odds,draw_odds,away_odds,leakage_guard
2011/12,17/03/12,Wigan,West Brom,1,1,D,1.000,,2.75,3.3,2.6,Only rows before current match
2011/12,18/03/12,Newcastle,Norwich,1,0,H,1.000,,1.8,3.6,4.5,Only rows before current match
2011/12,18/03/12,Wolves,Man United,0,5,A,,,9,5,1.33,Only rows before current match
2011/12,20/03/12,Blackburn,Sunderland,2,0,H,,,2.4,3.4,2.88,Only rows before current match
2011/12,21/03/12,Everton,Arsenal,0,1,A,,,3,3.4,2.3,Only rows before current match
2011/12,21/03/12,Man City,Chelsea,2,1,H,,,1.91,3.6,4,Only rows before current match
2011/12,21/03/12,QPR,Liverpool,3,2,H,,,5,3.6,1.73,Only rows before current match
2011/12,21/03/12,Tottenham,Stoke,1,1,D,,,1.4,4.5,8.5,Only rows before current match
2011/12,24/03/12,Arsenal,Aston Villa,3,0,H,1.000,,1.33,5,10,Only rows before current match
2011/12,24/03/12,Bolton,Blackburn,2,1,H,,,2.4,3.4,2.9,Only rows before current match
2011/12,24/03/12,Chelsea,Tottenham,0,0,D,1.000,1.000,1.83,3.6,4.33,Only rows before current match
2011/12,24/03/12,Liverpool,Wigan,1,2,A,2.000,,1.29,5.5,11,Only rows before current match
2011/12,24/03/12,Norwich,Wolves,2,1,H,,,1.73,3.75,4.75,Only rows before current match
2011/12,24/03/12,Stoke,Man City,1,1,D,,,6,3.75,1.62,Only rows before current match
2011/12,24/03/12,Sunderland,QPR,3,1,H,,,2,3.4,3.8,Only rows before current match
2011/12,24/03/12,Swansea,Everton,0,2,A,,,2.2,3.25,3.4,Only rows before current match
2011/12,25/03/12,West Brom,Newcastle,1,3,A,,,2.3,3.4,3.1,Only rows before current match
2011/12,26/03/12,Man United,Fulham,1,0,H,,,1.22,6,15,Only rows before current match
2011/12,31/03/12,Aston Villa,Chelsea,2,4,A,,,4.5,3.5,1.83,Only rows before current match
2011/12,31/03/12,Everton,West Brom,2,0,H,2.000,1.000,1.83,3.5,4.5,Only rows before current match
2011/12,31/03/12,Fulham,Norwich,2,1,H,0.000,,1.7,3.75,5,Only rows before current match
2011/12,31/03/12,Man City,Sunderland,3,3,D,,,1.22,6.5,12,Only rows before current match
2011/12,31/03/12,QPR,Arsenal,2,1,H,,,5.5,4.2,1.57,Only rows before current match
2011/12,31/03/12,Wigan,Stoke,2,0,H,,,2.63,3.25,2.75,Only rows before current match
2011/12,31/03/12,Wolves,Bolton,2,3,A,,,2.3,3.4,3.1,Only rows before current match
2011/12,01/04/12,Newcastle,Liverpool,2,0,H,,,2.88,3.4,2.4,Only rows before current match
2011/12,01/04/12,Tottenham,Swansea,3,1,H,,,1.4,4.5,8.5,Only rows before current match
2011/12,02/04/12,Blackburn,Man United,0,2,A,,,9,4.75,1.36,Only rows before current match
2011/12,06/04/12,Swansea,Newcastle,0,2,A,1.000,2.000,2.4,3.4,2.88,Only rows before current match
2011/12,07/04/12,Bolton,Fulham,0,3,A,3.000,,2.6,3.3,2.75,Only rows before current match
2011/12,07/04/12,Chelsea,Wigan,2,1,H,,,1.25,6,12,Only rows before current match
2011/12,07/04/12,Liverpool,Aston Villa,1,1,D,,,1.44,4.33,7.5,Only rows before current match
2011/12,07/04/12,Norwich,Everton,2,2,D,,,3,3.3,2.4,Only rows before current match
2011/12,07/04/12,Stoke,Wolves,2,1,H,,,1.57,4,6,Only rows before current match
2011/12,07/04/12,Sunderland,Tottenham,0,0,D,,,3.3,3.4,2.2,Only rows before current match
2011/12,07/04/12,West Brom,Blackburn,3,0,H,,,1.91,3.6,4,Only rows before current match
2011/12,08/04/12,Arsenal,Man City,1,0,H,,,2.4,3.4,2.88,Only rows before current match
2011/12,08/04/12,Man United,QPR,2,0,H,,,1.17,7.5,15,Only rows before current match
2011/12,09/04/12,Aston Villa,Stoke,1,1,D,,2.000,2.2,3.3,3.4,Only rows before current match
2011/12,09/04/12,Everton,Sunderland,4,0,H,,0.000,1.83,3.5,4.5,Only rows before current match
2011/12,09/04/12,Fulham,Chelsea,1,1,D,,,3.5,3.4,2.1,Only rows before current match
2011/12,09/04/12,Newcastle,Bolton,2,0,H,,,1.53,4.2,6,Only rows before current match
2011/12,09/04/12,Tottenham,Norwich,1,2,A,,,1.29,5.5,11,Only rows before current match
2011/12,10/04/12,Blackburn,Liverpool,2,3,A,,,3.5,3.4,2.1,Only rows before current match
2011/12,11/04/12,Man City,West Brom,4,0,H,,,1.25,5.5,13,Only rows before current match
2011/12,11/04/12,QPR,Swansea,3,0,H,,,2.1,3.4,3.5,Only rows before current match
2011/12,11/04/12,Wigan,Man United,1,0,H,,,9,4.75,1.36,Only rows before current match
2011/12,11/04/12,Wolves,Arsenal,0,3,A,,,7,4.5,1.44,Only rows before current match
2011/12,14/04/12,Norwich,Man City,1,6,A,,4.000,6,4.2,1.53,Only rows before current match
2011/12,14/04/12,Sunderland,Wolves,0,0,D,,0.000,1.5,4.2,6.5,Only rows before current match
2011/12,14/04/12,Swansea,Blackburn,3,0,H,0.000,,1.91,3.5,4,Only rows before current match
2011/12,14/04/12,West Brom,QPR,1,0,H,,,2.1,3.4,3.5,Only rows before current match
2011/12,15/04/12,Man United,Aston Villa,4,0,H,,,1.22,6.5,13,Only rows before current match
2011/12,16/04/12,Arsenal,Wigan,1,2,A,,,1.25,6,12,Only rows before current match
2011/12,21/04/12,Arsenal,Chelsea,0,0,D,1.000,,2,3.6,3.6,Only rows before current match
2011/12,21/04/12,Aston Villa,Sunderland,0,0,D,0.000,,2.3,3.3,3.2,Only rows before current match
2011/12,21/04/12,Blackburn,Norwich,2,0,H,,,2.1,3.4,3.5,Only rows before current match
2011/12,21/04/12,Bolton,Swansea,1,1,D,,,2.2,3.3,3.4,Only rows before current match
2011/12,21/04/12,Fulham,Wigan,2,1,H,,2.000,1.91,3.6,4,Only rows before current match
2011/12,21/04/12,Newcastle,Stoke,3,0,H,,,1.67,3.75,5.5,Only rows before current match
2011/12,21/04/12,QPR,Tottenham,1,0,H,,,4,3.6,1.91,Only rows before current match
2011/12,22/04/12,Liverpool,West Brom,0,1,A,,,1.44,4.33,7.5,Only rows before current match
2011/12,22/04/12,Man United,Everton,4,4,D,,,1.3,5,11,Only rows before current match
2011/12,22/04/12,Wolves,Man City,0,2,A,,,12,6.5,1.22,Only rows before current match
2011/12,24/04/12,Aston Villa,Bolton,1,2,A,,,1.91,3.5,4,Only rows before current match
2011/12,28/04/12,Everton,Fulham,4,0,H,4.000,,1.83,3.5,4.5,Only rows before current match
2011/12,28/04/12,Norwich,Liverpool,0,3,A,,0.000,3.8,3.4,2,Only rows before current match
2011/12,28/04/12,Stoke,Arsenal,1,1,D,,,4.33,3.6,1.83,Only rows before current match
2011/12,28/04/12,Sunderland,Bolton,2,2,D,,2.000,2,3.5,3.75,Only rows before current match
2011/12,28/04/12,Swansea,Wolves,4,4,D,,,1.53,4,6.5,Only rows before current match
2011/12,28/04/12,West Brom,Aston Villa,0,0,D,,,2.1,3.4,3.5,Only rows before current match
2011/12,28/04/12,Wigan,Newcastle,4,0,H,,,2.8,3.4,2.5,Only rows before current match
2011/12,29/04/12,Chelsea,QPR,6,1,H,,,1.4,4.5,8.5,Only rows before current match
2011/12,29/04/12,Tottenham,Blackburn,2,0,H,,,1.36,5,8,Only rows before current match
2011/12,30/04/12,Man City,Man United,1,0,H,,,2.1,3.5,3.4,Only rows before current match
2011/12,01/05/12,Liverpool,Fulham,0,1,A,,,1.62,4,5.5,Only rows before current match
2011/12,01/05/12,Stoke,Everton,1,1,D,,,2.75,3.25,2.6,Only rows before current match
2011/12,02/05/12,Bolton,Tottenham,1,4,A,,2.000,4,3.6,1.91,Only rows before current match
2011/12,02/05/12,Chelsea,Newcastle,0,2,A,,,1.5,4.33,6.5,Only rows before current match
2011/12,05/05/12,Arsenal,Norwich,3,3,D,,,1.22,6.5,12,Only rows before current match
2011/12,06/05/12,Aston Villa,Tottenham,1,1,D,,4.000,4.2,3.75,1.83,Only rows before current match
2011/12,06/05/12,Bolton,West Brom,2,2,D,1.000,,2,3.5,3.75,Only rows before current match
2011/12,06/05/12,Fulham,Sunderland,2,1,H,,,1.83,3.6,4.33,Only rows before current match
2011/12,06/05/12,Man United,Swansea,2,0,H,,,1.17,7,17,Only rows before current match
2011/12,06/05/12,Newcastle,Man City,0,2,A,,,5,4,1.67,Only rows before current match
2011/12,06/05/12,QPR,Stoke,1,0,H,,,1.83,3.75,4.2,Only rows before current match
2011/12,06/05/12,Wolves,Everton,0,0,D,,,5,3.75,1.7,Only rows before current match
2011/12,07/05/12,Blackburn,Wigan,0,1,A,,,2.4,3.5,2.88,Only rows before current match
2011/12,08/05/12,Liverpool,Chelsea,4,1,H,,,2.1,3.5,3.4,Only rows before current match
2011/12,13/05/12,Chelsea,Blackburn,2,1,H,1.000,0.000,1.3,5.5,10,Only rows before current match
2011/12,13/05/12,Everton,Newcastle,3,1,H,0.000,,2.2,3.5,3.2,Only rows before current match
2011/12,13/05/12,Man City,QPR,3,2,H,,,1.13,9,19,Only rows before current match
2011/12,13/05/12,Norwich,Aston Villa,2,0,H,,,2.2,3.4,3.25,Only rows before current match
2011/12,13/05/12,Stoke,Bolton,2,2,D,,,2.38,3.5,2.88,Only rows before current match
2011/12,13/05/12,Sunderland,Man United,0,1,A,,,7,4.5,1.44,Only rows before current match
2011/12,13/05/12,Swansea,Liverpool,1,0,H,,,3.4,3.5,2.1,Only rows before current match
2011/12,13/05/12,Tottenham,Fulham,2,0,H,,,1.4,4.5,8.5,Only rows before current match
2011/12,13/05/12,West Brom,Arsenal,2,3,A,,,5,4,1.67,Only rows before current match
2011/12,13/05/12,Wigan,Wolves,3,2,H,,,1.57,4,6,Only rows before current match
2012/13,18/08/12,Arsenal,Sunderland,0,0,D,3.000,0.000,1.4,4.5,8.5,Only rows before current match
2012/13,18/08/12,Fulham,Norwich,5,0,H,0.000,,1.8,3.6,4.5,Only rows before current match
2012/13,18/08/12,Newcastle,Tottenham,2,1,H,,2.000,2.5,3.4,2.75,Only rows before current match
2012/13,18/08/12,QPR,Swansea,0,5,A,,,2,3.4,3.8,Only rows before current match
2012/13,18/08/12,Reading,Stoke,1,1,D,,,2.38,3.25,3.1,Only rows before current match
2012/13,18/08/12,West Brom,Liverpool,3,0,H,,,4.2,3.5,1.91,Only rows before current match
2012/13,18/08/12,West Ham,Aston Villa,1,0,H,,,2.2,3.3,3.4,Only rows before current match
2012/13,19/08/12,Man City,Southampton,3,2,H,,,1.17,7,17,Only rows before current match
2012/13,19/08/12,Wigan,Chelsea,0,2,A,,,6,3.75,1.62,Only rows before current match
2012/13,20/08/12,Everton,Man United,1,0,H,,,4.33,3.6,1.83,Only rows before current match
2012/13,22/08/12,Chelsea,Reading,4,2,H,2.000,,1.25,5.5,13,Only rows before current match
2012/13,25/08/12,Aston Villa,Everton,1,3,A,0.000,1.000,2.9,3.4,2.4,Only rows before current match
2012/13,25/08/12,Chelsea,Newcastle,2,0,H,3.000,,1.5,4.33,6.5,Only rows before current match
2012/13,25/08/12,Man United,Fulham,3,2,H,0.000,,1.29,5.5,11,Only rows before current match
2012/13,25/08/12,Norwich,QPR,1,1,D,,,2.25,3.4,3.2,Only rows before current match
2012/13,25/08/12,Southampton,Wigan,0,2,A,,,2.1,3.4,3.5,Only rows before current match
2012/13,25/08/12,Swansea,West Ham,3,0,H,,,2.1,3.3,3.6,Only rows before current match
2012/13,25/08/12,Tottenham,West Brom,1,1,D,,,1.5,4.33,6.5,Only rows before current match
2012/13,26/08/12,Liverpool,Man City,2,2,D,,,3.1,3.4,2.3,Only rows before current match
2012/13,26/08/12,Stoke,Arsenal,0,0,D,,,3.5,3.4,2.1,Only rows before current match
2012/13,01/09/12,Man City,QPR,3,1,H,2.000,,1.18,7,15,Only rows before current match
2012/13,01/09/12,Swansea,Sunderland,2,2,D,3.000,,2.2,3.3,3.4,Only rows before current match
2012/13,01/09/12,Tottenham,Norwich,1,1,D,1.000,,1.36,5,8.5,Only rows before current match
2012/13,01/09/12,West Brom,Everton,2,0,H,,,3,3.3,2.38,Only rows before current match
2012/13,01/09/12,West Ham,Fulham,3,0,H,,,2.5,3.25,2.88,Only rows before current match
2012/13,01/09/12,Wigan,Stoke,2,2,D,,,2.25,3.25,3.3,Only rows before current match
2012/13,02/09/12,Liverpool,Arsenal,0,2,A,,,2,3.5,3.75,Only rows before current match
2012/13,02/09/12,Newcastle,Aston Villa,1,1,D,,,1.62,3.75,6,Only rows before current match
2012/13,02/09/12,Southampton,Man United,2,3,A,,,6,4.2,1.53,Only rows before current match
2012/13,15/09/12,Arsenal,Southampton,6,1,H,2.000,2.000,1.36,5,8.5,Only rows before current match
2012/13,15/09/12,Aston Villa,Swansea,2,0,H,1.000,,2.38,3.25,3.1,Only rows before current match
2012/13,15/09/12,Fulham,West Brom,3,0,H,,,2.1,3.4,3.5,Only rows before current match
2012/13,15/09/12,Man United,Wigan,4,0,H,3.000,,1.25,6,12,Only rows before current match
2012/13,15/09/12,Norwich,West Ham,0,0,D,,,2.38,3.4,3,Only rows before current match
2012/13,15/09/12,QPR,Chelsea,0,0,D,,,4.5,3.5,1.83,Only rows before current match
2012/13,15/09/12,Stoke,Man City,1,1,D,,,5,3.6,1.73,Only rows before current match
2012/13,15/09/12,Sunderland,Liverpool,1,1,D,,,3.4,3.3,2.2,Only rows before current match
2012/13,16/09/12,Reading,Tottenham,1,3,A,,,3.75,3.5,2,Only rows before current match
2012/13,17/09/12,Everton,Newcastle,2,2,D,,,1.73,3.6,5,Only rows before current match
2012/13,22/09/12,Chelsea,Stoke,1,0,H,0.000,1.000,1.36,4.75,9,Only rows before current match
2012/13,22/09/12,Southampton,Aston Villa,4,1,H,,,2.4,3.3,3,Only rows before current match
2012/13,22/09/12,Swansea,Everton,0,3,A,,2.000,3,3.3,2.4,Only rows before current match
2012/13,22/09/12,West Brom,Reading,1,0,H,,1.000,1.73,3.75,4.75,Only rows before current match
2012/13,22/09/12,West Ham,Sunderland,1,1,D,,,2.1,3.3,3.6,Only rows before current match
2012/13,22/09/12,Wigan,Fulham,1,2,A,,,2.4,3.3,3,Only rows before current match
2012/13,23/09/12,Liverpool,Man United,1,2,A,,,2.7,3.3,2.63,Only rows before current match
2012/13,23/09/12,Man City,Arsenal,1,1,D,,,1.75,3.6,4.75,Only rows before current match
2012/13,23/09/12,Newcastle,Norwich,1,0,H,,,1.8,3.6,4.5,Only rows before current match
2012/13,23/09/12,Tottenham,QPR,2,1,H,,,1.44,4.33,7.5,Only rows before current match
2012/13,29/09/12,Arsenal,Chelsea,1,2,A,1.000,,2.1,3.4,3.5,Only rows before current match
2012/13,29/09/12,Everton,Southampton,3,1,H,,,1.4,4.75,8,Only rows before current match
2012/13,29/09/12,Fulham,Man City,1,2,A,,1.000,4.33,3.6,1.83,Only rows before current match
2012/13,29/09/12,Man United,Tottenham,2,3,A,,2.000,1.57,4,6,Only rows before current match
2012/13,29/09/12,Norwich,Liverpool,2,5,A,,,4.75,3.75,1.73,Only rows before current match
2012/13,29/09/12,Reading,Newcastle,2,2,D,,,2.88,3.3,2.5,Only rows before current match
2012/13,29/09/12,Stoke,Swansea,2,0,H,,,1.91,3.4,4.2,Only rows before current match
2012/13,29/09/12,Sunderland,Wigan,1,0,H,,,2,3.4,3.8,Only rows before current match
2012/13,30/09/12,Aston Villa,West Brom,1,1,D,,,2.4,3.3,3,Only rows before current match
2012/13,01/10/12,QPR,West Ham,1,2,A,,,2.05,3.4,3.75,Only rows before current match
2012/13,06/10/12,Chelsea,Norwich,4,1,H,,,1.22,6.5,12,Only rows before current match
2012/13,06/10/12,Man City,Sunderland,3,0,H,,1.000,1.29,5.5,11,Only rows before current match
2012/13,06/10/12,Swansea,Reading,2,2,D,,,1.91,3.6,4,Only rows before current match
2012/13,06/10/12,West Brom,QPR,3,2,H,1.000,1.000,1.83,3.75,4.2,Only rows before current match
2012/13,06/10/12,West Ham,Arsenal,1,3,A,2.000,,4,3.6,1.91,Only rows before current match
2012/13,06/10/12,Wigan,Everton,2,2,D,,,4.2,3.4,1.91,Only rows before current match
2012/13,07/10/12,Liverpool,Stoke,0,0,D,,,1.44,4.33,7.5,Only rows before current match
2012/13,07/10/12,Newcastle,Man United,0,3,A,,,4.2,3.75,1.83,Only rows before current match
2012/13,07/10/12,Southampton,Fulham,2,2,D,,,2.75,3.3,2.6,Only rows before current match
2012/13,07/10/12,Tottenham,Aston Villa,2,0,H,,,1.44,4.33,7.5,Only rows before current match
2012/13,20/10/12,Fulham,Aston Villa,1,0,H,2.000,0.000,1.8,3.6,4.5,Only rows before current match
2012/13,20/10/12,Liverpool,Reading,1,0,H,0.000,,1.33,5,10,Only rows before current match
2012/13,20/10/12,Man United,Stoke,4,2,H,3.000,,1.29,5.5,11,Only rows before current match
2012/13,20/10/12,Norwich,Arsenal,1,0,H,,,6,4.2,1.53,Only rows before current match
2012/13,20/10/12,Swansea,Wigan,2,1,H,,,2.1,3.4,3.5,Only rows before current match
2012/13,20/10/12,Tottenham,Chelsea,2,4,A,,,2.5,3.4,2.75,Only rows before current match
2012/13,20/10/12,West Brom,Man City,1,2,A,,,5,3.75,1.7,Only rows before current match
2012/13,20/10/12,West Ham,Southampton,4,1,H,,,1.83,3.75,4.2,Only rows before current match
2012/13,21/10/12,QPR,Everton,1,1,D,,,3.25,3.4,2.2,Only rows before current match
2012/13,21/10/12,Sunderland,Newcastle,1,1,D,,,2.5,3.3,2.88,Only rows before current match
2012/13,27/10/12,Arsenal,QPR,1,0,H,,1.000,1.36,5,8.5,Only rows before current match
2012/13,27/10/12,Aston Villa,Norwich,1,1,D,,,2,3.5,3.75,Only rows before current match
2012/13,27/10/12,Man City,Swansea,1,0,H,,,1.22,6,15,Only rows before current match
2012/13,27/10/12,Reading,Fulham,3,3,D,,,2.75,3.4,2.5,Only rows before current match
2012/13,27/10/12,Stoke,Sunderland,0,0,D,,1.000,1.95,3.3,4.2,Only rows before current match
2012/13,27/10/12,Wigan,West Ham,2,1,H,,,2.25,3.4,3.2,Only rows before current match
2012/13,28/10/12,Chelsea,Man United,2,3,A,,,2.4,3.4,2.9,Only rows before current match
2012/13,28/10/12,Everton,Liverpool,2,2,D,,,2.6,3.3,2.75,Only rows before current match
2012/13,28/10/12,Newcastle,West Brom,2,1,H,,,2,3.5,3.75,Only rows before current match
2012/13,28/10/12,Southampton,Tottenham,1,2,A,,,4.2,3.75,1.83,Only rows before current match
2012/13,03/11/12,Fulham,Everton,2,2,D,,2.000,2.75,3.4,2.5,Only rows before current match
2012/13,03/11/12,Man United,Arsenal,2,1,H,3.000,,1.7,3.8,5,Only rows before current match
2012/13,03/11/12,Norwich,Stoke,1,0,H,,,2.6,3.3,2.75,Only rows before current match
2012/13,03/11/12,Sunderland,Aston Villa,0,1,A,,,2.1,3.3,3.6,Only rows before current match
2012/13,03/11/12,Swansea,Chelsea,1,1,D,,,4.5,3.6,1.8,Only rows before current match
2012/13,03/11/12,Tottenham,Wigan,0,1,A,,,1.5,4.33,6.5,Only rows before current match
2012/13,03/11/12,West Ham,Man City,0,0,D,,,5,3.8,1.7,Only rows before current match
2012/13,04/11/12,Liverpool,Newcastle,1,1,D,,,1.57,4,6,Only rows before current match
2012/13,04/11/12,QPR,Reading,1,1,D,,,1.8,3.6,4.5,Only rows before current match
2012/13,05/11/12,West Brom,Southampton,2,0,H,,,1.73,3.75,4.75,Only rows before current match
2012/13,10/11/12,Arsenal,Fulham,3,3,D,,,1.53,4.2,6,Only rows before current match
2012/13,10/11/12,Aston Villa,Man United,2,3,A,,,7,4.5,1.44,Only rows before current match
2012/13,10/11/12,Everton,Sunderland,2,1,H,,,1.44,4.2,8,Only rows before current match
2012/13,10/11/12,Reading,Norwich,0,0,D,1.000,,2.25,3.4,3.2,Only rows before current match
2012/13,10/11/12,Southampton,Swansea,1,1,D,0.000,,2.38,3.5,2.88,Only rows before current match
2012/13,10/11/12,Stoke,QPR,1,0,H,,,1.91,3.4,4.2,Only rows before current match
2012/13,10/11/12,Wigan,West Brom,1,2,A,,,2.3,3.4,3.1,Only rows before current match
2012/13,11/11/12,Chelsea,Liverpool,1,1,D,,,1.95,3.5,4,Only rows before current match
2012/13,11/11/12,Man City,Tottenham,2,1,H,,,1.57,4,6,Only rows before current match
2012/13,11/11/12,Newcastle,West Ham,0,1,A,,,1.95,3.6,3.8,Only rows before current match
2012/13,17/11/12,Arsenal,Tottenham,5,2,H,,1.000,1.91,3.75,3.8,Only rows before current match
2012/13,17/11/12,Liverpool,Wigan,3,0,H,1.000,1.000,1.44,4.33,7.5,Only rows before current match
2012/13,17/11/12,Man City,Aston Villa,5,0,H,2.000,,1.2,6.5,15,Only rows before current match
2012/13,17/11/12,Newcastle,Swansea,1,2,A,0.000,,1.91,3.6,4,Only rows before current match
2012/13,17/11/12,Norwich,Man United,1,0,H,,,7,4.5,1.44,Only rows before current match
2012/13,17/11/12,QPR,Southampton,1,3,A,,,1.91,3.6,4,Only rows before current match
2012/13,17/11/12,Reading,Everton,2,1,H,,,4.33,3.6,1.83,Only rows before current match
2012/13,17/11/12,West Brom,Chelsea,2,1,H,,,3.75,3.5,2,Only rows before current match
2012/13,18/11/12,Fulham,Sunderland,1,3,A,,,1.67,3.75,5.25,Only rows before current match
2012/13,19/11/12,West Ham,Stoke,1,1,D,,,2,3.4,3.8,Only rows before current match
2012/13,24/11/12,Aston Villa,Arsenal,0,0,D,,,4.75,3.75,1.73,Only rows before current match
2012/13,24/11/12,Everton,Norwich,1,1,D,1.000,,1.44,4.33,7.5,Only rows before current match
2012/13,24/11/12,Man United,QPR,3,1,H,,,1.17,7.5,15,Only rows before current match
2012/13,24/11/12,Stoke,Fulham,1,0,H,1.000,1.000,2.2,3.3,3.4,Only rows before current match
2012/13,24/11/12,Sunderland,West Brom,2,4,A,,,2.5,3.3,2.88,Only rows before current match
2012/13,24/11/12,Wigan,Reading,3,2,H,,,1.83,3.6,4.33,Only rows before current match
2012/13,25/11/12,Chelsea,Man City,0,0,D,,,2.5,3.5,2.7,Only rows before current match
2012/13,25/11/12,Southampton,Newcastle,2,0,H,,,2.3,3.5,3,Only rows before current match
2012/13,25/11/12,Swansea,Liverpool,0,0,D,,,3.4,3.5,2.1,Only rows before current match
2012/13,25/11/12,Tottenham,West Ham,3,1,H,,,1.67,3.75,5.5,Only rows before current match
2012/13,27/11/12,Aston Villa,Reading,1,0,H,,2.000,1.95,3.4,4,Only rows before current match
2012/13,27/11/12,Sunderland,QPR,0,0,D,,,2.25,3.25,3.3,Only rows before current match
2012/13,28/11/12,Chelsea,Fulham,0,0,D,,,1.44,4.5,7,Only rows before current match
2012/13,28/11/12,Everton,Arsenal,1,1,D,,,2.5,3.4,2.75,Only rows before current match
2012/13,28/11/12,Man United,West Ham,1,0,H,,1.000,1.22,6.5,12,Only rows before current match
2012/13,28/11/12,Southampton,Norwich,1,1,D,,,2,3.4,3.8,Only rows before current match
2012/13,28/11/12,Stoke,Newcastle,2,1,H,,,1.91,3.4,4.2,Only rows before current match
2012/13,28/11/12,Swansea,West Brom,3,1,H,,,2.3,3.4,3.1,Only rows before current match
2012/13,28/11/12,Tottenham,Liverpool,2,1,H,,,2.4,3.4,2.88,Only rows before current match
